"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 08, 2018","15,000.0","16,124.0","16,300.0","13,900.0","16.68K","-6.97%"
"Jan 07, 2018","16,124.0","17,149.7","17,150.0","15,707.2","8.63K","-5.98%"
"Jan 06, 2018","17,149.7","16,928.0","17,235.0","16,220.0","9.50K","1.31%"
"Jan 05, 2018","16,928.0","15,143.7","17,200.0","14,810.0","16.25K","11.78%"
"Jan 04, 2018","15,143.7","15,155.6","15,430.3","14,192.4","15.00K","-0.08%"
"Jan 03, 2018","15,155.6","14,678.9","15,500.0","14,546.3","12.28K","3.25%"
"Jan 02, 2018","14,678.9","13,443.4","15,257.5","12,910.6","16.30K","9.19%"
"Jan 01, 2018","13,443.4","13,880.0","13,941.8","12,801.4","7.69K","-3.15%"
"Dec 31, 2017","13,880.0","12,640.0","14,296.1","12,491.2","11.58K","9.81%"
"Dec 30, 2017","12,640.0","14,340.0","14,463.3","12,050.0","21.75K","-11.85%"
"Dec 29, 2017","14,340.0","14,470.1","15,111.0","13,998.0","13.51K","-0.90%"
"Dec 28, 2017","14,470.1","15,364.9","15,474.2","13,500.0","16.56K","-5.82%"
"Dec 27, 2017","15,364.9","15,764.4","16,480.5","14,484.0","15.64K","-2.53%"
"Dec 26, 2017","15,764.4","13,911.3","16,147.9","13,747.0","15.05K","13.32%"
"Dec 25, 2017","13,911.3","14,157.9","14,650.0","13,210.0","11.56K","-1.74%"
"Dec 24, 2017","14,157.9","14,619.0","14,619.1","12,488.0","18.52K","-3.15%"
"Dec 23, 2017","14,619.0","14,009.8","15,756.2","13,496.5","21.79K","4.35%"
"Dec 22, 2017","14,009.8","15,600.0","15,795.6","11,159.9","57.44K","-10.19%"
"Dec 21, 2017","15,600.0","16,467.0","17,281.2","15,005.0","20.38K","-5.26%"
"Dec 20, 2017","16,467.0","17,700.0","17,950.0","15,343.0","31.17K","-6.97%"
"Dec 19, 2017","17,700.0","18,940.6","19,160.8","16,831.3","21.53K","-6.55%"
"Dec 18, 2017","18,940.6","18,953.0","19,220.0","17,835.2","14.68K","-0.07%"
"Dec 17, 2017","18,953.0","19,187.8","19,666.0","18,465.0","9.75K","-1.22%"
"Dec 16, 2017","19,187.8","17,471.5","19,377.0","17,270.0","9.76K","9.82%"
"Dec 15, 2017","17,471.5","16,405.0","17,934.0","16,337.2","19.00K","6.50%"
"Dec 14, 2017","16,405.0","16,250.0","16,830.4","15,852.7","13.41K","0.95%"
"Dec 13, 2017","16,250.0","16,650.0","17,107.0","15,497.7","17.14K","-2.40%"
"Dec 12, 2017","16,650.0","16,470.0","17,428.4","15,967.3","12.51K","1.09%"
"Dec 11, 2017","16,470.0","14,691.0","17,270.0","14,677.2","16.58K","12.11%"
"Dec 10, 2017","14,691.0","14,607.5","15,385.0","13,011.0","18.49K","0.57%"
"Dec 09, 2017","14,607.5","15,800.0","15,998.5","12,701.0","15.76K","-7.55%"
"Dec 08, 2017","15,800.0","16,600.0","16,666.7","13,482.4","25.47K","-4.82%"
"Dec 07, 2017","16,600.0","13,623.5","16,615.6","13,085.9","24.42K","21.85%"
"Dec 06, 2017","13,623.5","11,677.0","13,700.0","11,659.8","19.78K","16.67%"
"Dec 05, 2017","11,677.0","11,613.1","11,850.0","11,384.3","10.91K","0.55%"
"Dec 04, 2017","11,613.1","11,250.0","11,613.1","10,850.0","13.62K","3.23%"
"Dec 03, 2017","11,250.0","10,872.0","11,800.0","10,513.2","14.24K","3.48%"
"Dec 02, 2017","10,872.0","10,840.5","11,200.0","10,637.7","9.27K","0.29%"
"Dec 01, 2017","10,840.5","9,947.7","10,949.9","9,370.1","16.71K","8.97%"
"Nov 30, 2017","9,947.7","9,824.7","10,618.3","9,000.0","25.43K","1.25%"
"Nov 29, 2017","9,824.7","9,868.8","11,395.0","9,289.0","29.51K","-0.45%"
"Nov 28, 2017","9,868.8","9,708.1","9,968.0","9,582.3","11.21K","1.66%"
"Nov 27, 2017","9,708.1","9,271.1","9,721.7","9,267.0","13.27K","4.71%"
"Nov 26, 2017","9,271.1","8,718.0","9,366.6","8,538.2","12.02K","6.34%"
"Nov 25, 2017","8,718.0","8,199.2","8,737.0","8,114.8","11.61K","6.33%"
"Nov 24, 2017","8,199.2","7,989.0","8,340.0","7,876.0","9.29K","2.63%"
"Nov 23, 2017","7,989.0","8,214.7","8,279.8","7,980.0","7.81K","-2.75%"
"Nov 22, 2017","8,214.7","8,095.2","8,310.9","8,045.8","8.08K","1.48%"
"Nov 21, 2017","8,095.2","8,226.2","8,354.5","7,770.0","13.69K","-1.59%"
"Nov 20, 2017","8,226.2","8,016.6","8,270.0","7,900.0","8.18K","2.61%"
"Nov 19, 2017","8,016.6","7,771.0","8,087.4","7,675.0","8.31K","3.16%"
"Nov 18, 2017","7,771.0","7,675.0","7,858.0","7,431.5","7.33K","1.25%"
"Nov 17, 2017","7,675.0","7,847.0","7,997.0","7,528.5","17.71K","-2.19%"
"Nov 16, 2017","7,847.0","7,294.0","7,976.8","7,120.9","19.27K","7.58%"
"Nov 15, 2017","7,294.0","6,609.0","7,350.0","6,609.0","16.87K","10.36%"
"Nov 14, 2017","6,609.0","6,525.2","6,750.0","6,466.9","12.07K","1.28%"
"Nov 13, 2017","6,525.2","5,870.4","6,775.8","5,846.0","27.16K","11.15%"
"Nov 12, 2017","5,870.4","6,355.1","6,488.9","5,555.5","37.22K","-7.63%"
"Nov 11, 2017","6,355.1","6,588.2","6,820.0","6,218.0","14.89K","-3.54%"
"Nov 10, 2017","6,588.2","7,148.0","7,343.2","6,429.4","26.49K","-7.83%"
"Nov 09, 2017","7,148.0","7,450.3","7,490.0","7,061.2","14.73K","-4.06%"
"Nov 08, 2017","7,450.3","7,130.3","7,888.0","7,080.0","24.60K","4.49%"
"Nov 07, 2017","7,130.3","6,967.7","7,244.7","6,945.0","11.63K","2.33%"
"Nov 06, 2017","6,967.7","7,372.7","7,421.4","6,922.1","19.29K","-5.49%"
"Nov 05, 2017","7,372.7","7,388.8","7,590.0","7,275.2","9.21K","-0.22%"
"Nov 04, 2017","7,388.8","7,146.8","7,569.9","6,994.0","9.18K","3.39%"
"Nov 03, 2017","7,146.8","7,030.0","7,500.0","6,925.2","15.98K","1.66%"
"Nov 02, 2017","7,030.0","6,741.6","7,354.1","6,700.0","26.44K","4.28%"
"Nov 01, 2017","6,741.6","6,434.2","6,756.4","6,340.0","12.94K","4.78%"
"Oct 31, 2017","6,434.2","6,120.0","6,449.8","6,072.8","13.39K","5.13%"
"Oct 30, 2017","6,120.0","6,137.4","6,229.8","6,024.0","9.57K","-0.28%"
"Oct 29, 2017","6,137.4","5,730.7","6,316.9","5,683.0","16.07K","7.10%"
"Oct 28, 2017","5,730.7","5,771.9","5,875.7","5,646.2","5.91K","-0.71%"
"Oct 27, 2017","5,771.9","5,890.0","5,994.1","5,674.1","11.88K","-2.01%"
"Oct 26, 2017","5,890.0","5,735.9","5,988.0","5,683.0","11.74K","2.69%"
"Oct 25, 2017","5,735.9","5,523.4","5,748.0","5,366.0","12.31K","3.85%"
"Oct 24, 2017","5,523.4","5,871.2","5,871.2","5,453.0","17.26K","-5.92%"
"Oct 23, 2017","5,871.2","5,969.0","6,045.3","5,617.8","15.26K","-1.64%"
"Oct 22, 2017","5,969.0","6,013.5","6,071.1","5,700.0","12.21K","-0.74%"
"Oct 21, 2017","6,013.5","5,977.3","6,180.0","5,871.0","15.31K","0.61%"
"Oct 20, 2017","5,977.3","5,698.7","6,074.0","5,589.8","15.05K","4.89%"
"Oct 19, 2017","5,698.7","5,582.0","5,735.1","5,512.1","9.88K","2.09%"
"Oct 18, 2017","5,582.0","5,597.3","5,617.8","5,101.4","18.91K","-0.27%"
"Oct 17, 2017","5,597.3","5,745.7","5,776.3","5,506.8","9.09K","-2.58%"
"Oct 16, 2017","5,745.7","5,679.7","5,807.1","5,548.0","9.05K","1.16%"
"Oct 15, 2017","5,679.7","5,801.3","5,830.0","5,415.0","11.53K","-2.10%"
"Oct 14, 2017","5,801.3","5,653.6","5,817.3","5,558.3","8.39K","2.61%"
"Oct 13, 2017","5,653.6","5,445.0","5,846.4","5,380.0","27.80K","3.83%"
"Oct 12, 2017","5,445.0","4,822.0","5,445.0","4,793.7","19.89K","12.92%"
"Oct 11, 2017","4,822.0","4,749.3","4,869.8","4,700.0","9.85K","1.53%"
"Oct 10, 2017","4,749.3","4,764.7","4,910.0","4,700.0","11.66K","-0.32%"
"Oct 09, 2017","4,764.7","4,598.0","4,865.0","4,541.0","12.90K","3.63%"
"Oct 08, 2017","4,598.0","4,423.3","4,612.0","4,404.5","10.07K","3.95%"
"Oct 07, 2017","4,423.3","4,363.0","4,463.0","4,312.8","4.62K","1.38%"
"Oct 06, 2017","4,363.0","4,301.1","4,425.0","4,278.4","8.37K","1.44%"
"Oct 05, 2017","4,301.1","4,219.5","4,359.0","4,138.0","8.40K","1.93%"
"Oct 04, 2017","4,219.5","4,315.8","4,343.0","4,170.1","8.50K","-2.23%"
"Oct 03, 2017","4,315.8","4,391.5","4,425.0","4,218.0","12.44K","-1.72%"
"Oct 02, 2017","4,391.5","4,377.2","4,453.0","4,352.0","8.26K","0.33%"
"Oct 01, 2017","4,377.2","4,326.1","4,377.2","4,216.0","7.19K","1.18%"
"Sep 30, 2017","4,326.1","4,164.8","4,349.0","4,154.3","7.48K","3.87%"
"Sep 29, 2017","4,164.8","4,184.8","4,227.6","4,022.0","12.15K","-0.48%"
"Sep 28, 2017","4,184.8","4,199.3","4,270.0","4,123.5","9.61K","-0.34%"
"Sep 27, 2017","4,199.3","3,888.0","4,226.7","3,870.0","15.05K","8.01%"
"Sep 26, 2017","3,888.0","3,918.0","3,970.0","3,850.6","9.98K","-0.76%"
"Sep 25, 2017","3,918.0","3,664.2","3,968.6","3,658.4","14.93K","6.93%"
"Sep 24, 2017","3,664.2","3,779.2","3,783.3","3,615.0","6.51K","-3.04%"
"Sep 23, 2017","3,779.2","3,612.2","3,810.3","3,552.0","10.11K","4.62%"
"Sep 22, 2017","3,612.2","3,617.1","3,761.8","3,514.0","14.96K","-0.13%"
"Sep 21, 2017","3,617.1","3,874.5","3,914.0","3,573.0","17.90K","-6.64%"
"Sep 20, 2017","3,874.5","3,888.8","4,050.0","3,820.6","11.64K","-0.37%"
"Sep 19, 2017","3,888.8","4,101.6","4,119.7","3,848.4","15.25K","-5.19%"
"Sep 18, 2017","4,101.6","3,663.0","4,122.7","3,659.4","17.18K","11.97%"
"Sep 17, 2017","3,663.0","3,678.9","3,772.5","3,463.0","11.76K","-0.43%"
"Sep 16, 2017","3,678.9","3,700.0","3,872.9","3,500.0","23.10K","-0.57%"
"Sep 15, 2017","3,700.0","3,227.8","3,820.0","2,977.0","59.78K","14.63%"
"Sep 14, 2017","3,227.8","3,865.3","3,921.7","3,210.0","41.20K","-16.49%"
"Sep 13, 2017","3,865.3","4,172.6","4,179.1","3,720.0","29.52K","-7.36%"
"Sep 12, 2017","4,172.6","4,207.3","4,377.6","4,080.0","13.25K","-0.83%"
"Sep 11, 2017","4,207.3","4,226.2","4,353.5","4,092.4","11.15K","-0.45%"
"Sep 10, 2017","4,226.2","4,308.7","4,322.4","4,010.0","14.71K","-1.91%"
"Sep 09, 2017","4,308.7","4,312.0","4,379.8","4,164.0","9.97K","-0.08%"
"Sep 08, 2017","4,312.0","4,615.0","4,680.0","4,126.0","23.65K","-6.57%"
"Sep 07, 2017","4,615.0","4,605.8","4,674.3","4,475.0","9.25K","0.20%"
"Sep 06, 2017","4,605.8","4,396.5","4,649.2","4,356.4","16.61K","4.76%"
"Sep 05, 2017","4,396.5","4,277.0","4,474.9","4,001.9","20.87K","2.79%"
"Sep 04, 2017","4,277.0","4,606.3","4,614.0","4,058.5","25.01K","-7.15%"
"Sep 03, 2017","4,606.3","4,599.9","4,700.0","4,385.0","11.22K","0.14%"
"Sep 02, 2017","4,599.9","4,921.7","4,979.9","4,488.5","16.97K","-6.54%"
"Sep 01, 2017","4,921.7","4,734.3","4,935.0","4,671.1","15.35K","3.96%"
"Aug 31, 2017","4,734.3","4,573.2","4,765.2","4,566.7","8.90K","3.52%"
"Aug 30, 2017","4,573.2","4,578.8","4,642.2","4,479.0","8.59K","-0.12%"
"Aug 29, 2017","4,578.8","4,380.0","4,649.8","4,336.3","11.88K","4.54%"
"Aug 28, 2017","4,380.0","4,337.7","4,399.7","4,169.0","8.64K","0.98%"
"Aug 27, 2017","4,337.7","4,333.4","4,393.3","4,290.3","3.94K","0.10%"
"Aug 26, 2017","4,333.4","4,356.0","4,369.8","4,232.4","6.56K","-0.52%"
"Aug 25, 2017","4,356.0","4,300.3","4,450.0","4,270.0","9.69K","1.29%"
"Aug 24, 2017","4,300.3","4,108.1","4,350.0","4,082.6","10.78K","4.68%"
"Aug 23, 2017","4,108.1","4,085.0","4,249.0","4,051.9","14.97K","0.57%"
"Aug 22, 2017","4,085.0","3,987.5","4,139.3","3,600.0","23.50K","2.44%"
"Aug 21, 2017","3,987.5","4,058.7","4,080.0","3,949.8","9.78K","-1.75%"
"Aug 20, 2017","4,058.7","4,099.5","4,126.0","4,000.0","6.24K","-1.00%"
"Aug 19, 2017","4,099.5","4,100.0","4,188.0","3,900.0","15.03K","-0.01%"
"Aug 18, 2017","4,100.0","4,276.5","4,368.0","3,965.0","17.33K","-4.13%"
"Aug 17, 2017","4,276.5","4,378.8","4,480.0","4,167.2","14.57K","-2.34%"
"Aug 16, 2017","4,378.8","4,155.7","4,379.8","3,926.1","12.92K","5.37%"
"Aug 15, 2017","4,155.7","4,306.2","4,400.0","3,800.0","25.50K","-3.50%"
"Aug 14, 2017","4,306.2","4,053.9","4,329.4","3,965.0","14.21K","6.23%"
"Aug 13, 2017","4,053.9","3,855.1","4,190.0","3,841.7","15.88K","5.16%"
"Aug 12, 2017","3,855.1","3,645.1","3,934.0","3,586.9","12.34K","5.76%"
"Aug 11, 2017","3,645.1","3,413.0","3,705.0","3,390.7","11.92K","6.80%"
"Aug 10, 2017","3,413.0","3,343.0","3,448.0","3,311.2","9.03K","2.10%"
"Aug 09, 2017","3,343.0","3,412.4","3,423.1","3,178.7","14.27K","-2.03%"
"Aug 08, 2017","3,412.4","3,387.6","3,490.0","3,300.0","15.83K","0.73%"
"Aug 07, 2017","3,387.6","3,222.8","3,430.0","3,186.0","12.04K","5.11%"
"Aug 06, 2017","3,222.8","3,263.6","3,296.5","3,146.1","6.00K","-1.25%"
"Aug 05, 2017","3,263.6","2,855.0","3,339.7","2,848.3","16.99K","14.31%"
"Aug 04, 2017","2,855.0","2,793.4","2,877.5","2,765.9","7.64K","2.21%"
"Aug 03, 2017","2,793.4","2,703.5","2,807.4","2,698.8","7.96K","3.32%"
"Aug 02, 2017","2,703.5","2,731.0","2,760.0","2,650.0","9.48K","-1.01%"
"Aug 01, 2017","2,731.0","2,855.8","2,929.2","2,615.0","12.52K","-4.37%"
"Jul 31, 2017","2,855.8","2,742.4","2,890.0","2,680.0","11.11K","4.14%"
"Jul 30, 2017","2,742.4","2,680.6","2,774.4","2,569.7","9.68K","2.31%"
"Jul 29, 2017","2,680.6","2,777.0","2,785.6","2,631.8","10.78K","-3.47%"
"Jul 28, 2017","2,777.0","2,666.3","2,825.0","2,655.8","14.06K","4.15%"
"Jul 27, 2017","2,666.3","2,525.0","2,695.0","2,509.6","11.83K","5.60%"
"Jul 26, 2017","2,525.0","2,564.8","2,609.0","2,400.0","17.71K","-1.55%"
"Jul 25, 2017","2,564.8","2,760.0","2,775.8","2,450.0","21.33K","-7.07%"
"Jul 24, 2017","2,760.0","2,749.0","2,800.0","2,701.0","10.00K","0.40%"
"Jul 23, 2017","2,749.0","2,832.7","2,855.0","2,640.0","11.00K","-2.95%"
"Jul 22, 2017","2,832.7","2,670.0","2,882.0","2,644.6","12.81K","6.09%"
"Jul 21, 2017","2,670.0","2,875.0","2,887.4","2,611.4","20.71K","-7.13%"
"Jul 20, 2017","2,875.0","2,265.2","2,938.0","2,265.2","30.97K","26.92%"
"Jul 19, 2017","2,265.2","2,303.7","2,402.5","2,223.0","17.01K","-1.67%"
"Jul 18, 2017","2,303.7","2,226.0","2,392.0","2,164.0","25.19K","3.49%"
"Jul 17, 2017","2,226.0","1,917.6","2,230.0","1,910.6","26.43K","16.08%"
"Jul 16, 2017","1,917.6","1,970.5","2,044.4","1,830.0","25.56K","-2.68%"
"Jul 15, 2017","1,970.5","2,213.4","2,220.0","1,967.7","19.88K","-10.97%"
"Jul 14, 2017","2,213.4","2,340.0","2,357.8","2,140.0","12.61K","-5.41%"
"Jul 13, 2017","2,340.0","2,388.0","2,425.2","2,312.9","8.43K","-2.01%"
"Jul 12, 2017","2,388.0","2,306.0","2,408.8","2,239.5","12.88K","3.56%"
"Jul 11, 2017","2,306.0","2,323.4","2,399.0","2,242.6","17.58K","-0.75%"
"Jul 10, 2017","2,323.4","2,502.3","2,527.9","2,261.9","17.29K","-7.15%"
"Jul 09, 2017","2,502.3","2,550.1","2,564.6","2,500.5","4.48K","-1.87%"
"Jul 08, 2017","2,550.1","2,501.5","2,555.0","2,462.0","5.40K","1.94%"
"Jul 07, 2017","2,501.5","2,600.4","2,605.0","2,475.0","9.43K","-3.80%"
"Jul 06, 2017","2,600.4","2,602.9","2,614.0","2,522.0","8.33K","-0.10%"
"Jul 05, 2017","2,602.9","2,596.1","2,623.0","2,530.1","10.88K","0.26%"
"Jul 04, 2017","2,596.1","2,550.5","2,639.5","2,540.1","9.65K","1.79%"
"Jul 03, 2017","2,550.5","2,504.4","2,595.0","2,472.7","11.52K","1.84%"
"Jul 02, 2017","2,504.4","2,412.4","2,528.7","2,374.3","8.74K","3.81%"
"Jul 01, 2017","2,412.4","2,465.5","2,517.1","2,390.0","8.86K","-2.15%"
"Jun 30, 2017","2,465.5","2,541.6","2,564.6","2,451.0","8.71K","-2.99%"
"Jun 29, 2017","2,541.6","2,559.9","2,594.8","2,500.3","8.12K","-0.72%"
"Jun 28, 2017","2,559.9","2,565.0","2,593.0","2,468.0","12.25K","-0.20%"
"Jun 27, 2017","2,565.0","2,421.2","2,565.0","2,291.0","19.11K","5.94%"
"Jun 26, 2017","2,421.2","2,502.0","2,550.0","2,315.0","22.09K","-3.23%"
"Jun 25, 2017","2,502.0","2,557.7","2,635.7","2,432.0","10.34K","-2.18%"
"Jun 24, 2017","2,557.7","2,685.1","2,725.0","2,512.1","13.34K","-4.74%"
"Jun 23, 2017","2,685.1","2,713.5","2,745.0","2,657.5","8.23K","-1.05%"
"Jun 22, 2017","2,713.5","2,657.0","2,740.0","2,594.6","10.79K","2.12%"
"Jun 21, 2017","2,657.0","2,740.0","2,789.0","2,611.0","15.67K","-3.03%"
"Jun 20, 2017","2,740.0","2,598.0","2,783.0","2,581.0","15.89K","5.47%"
"Jun 19, 2017","2,598.0","2,517.0","2,598.0","2,481.0","10.56K","3.22%"
"Jun 18, 2017","2,517.0","2,630.0","2,665.0","2,460.6","9.42K","-4.30%"
"Jun 17, 2017","2,630.0","2,484.7","2,674.4","2,420.5","11.14K","5.85%"
"Jun 16, 2017","2,484.7","2,424.9","2,540.0","2,307.7","13.80K","2.46%"
"Jun 15, 2017","2,424.9","2,450.0","2,516.2","2,120.0","36.74K","-1.02%"
"Jun 14, 2017","2,450.0","2,703.0","2,801.0","2,320.0","29.47K","-9.36%"
"Jun 13, 2017","2,703.0","2,667.1","2,783.6","2,638.6","16.04K","1.35%"
"Jun 12, 2017","2,667.1","2,954.2","2,980.0","2,480.0","31.53K","-9.72%"
"Jun 11, 2017","2,954.2","2,900.0","2,967.5","2,861.5","6.83K","1.87%"
"Jun 10, 2017","2,900.0","2,822.3","2,913.0","2,800.0","9.59K","2.75%"
"Jun 09, 2017","2,822.3","2,806.0","2,868.2","2,780.4","8.04K","0.58%"
"Jun 08, 2017","2,806.0","2,683.0","2,815.0","2,613.1","13.25K","4.58%"
"Jun 07, 2017","2,683.0","2,880.7","2,893.3","2,612.5","16.96K","-6.86%"
"Jun 06, 2017","2,880.7","2,698.0","2,933.0","2,689.4","26.67K","6.77%"
"Jun 05, 2017","2,698.0","2,530.3","2,699.4","2,525.3","12.22K","6.63%"
"Jun 04, 2017","2,530.3","2,540.9","2,569.0","2,460.0","8.83K","-0.42%"
"Jun 03, 2017","2,540.9","2,488.9","2,584.3","2,445.0","10.81K","2.09%"
"Jun 02, 2017","2,488.9","2,413.6","2,489.0","2,370.0","12.42K","3.12%"
"Jun 01, 2017","2,413.6","2,298.0","2,456.4","2,296.8","18.39K","5.03%"
"May 31, 2017","2,298.0","2,203.5","2,334.0","2,154.3","16.28K","4.29%"
"May 30, 2017","2,203.5","2,292.1","2,339.1","2,160.0","13.89K","-3.87%"
"May 29, 2017","2,292.1","2,178.8","2,350.0","2,110.0","12.12K","5.20%"
"May 28, 2017","2,178.8","2,042.0","2,314.0","2,041.5","15.37K","6.70%"
"May 27, 2017","2,042.0","2,279.8","2,339.9","1,850.0","26.21K","-10.43%"
"May 26, 2017","2,279.8","2,292.5","2,599.1","2,060.0","28.13K","-0.55%"
"May 25, 2017","2,292.5","2,420.3","2,760.1","2,221.0","32.94K","-5.28%"
"May 24, 2017","2,420.3","2,264.2","2,481.8","2,264.2","22.14K","6.89%"
"May 23, 2017","2,264.2","2,100.0","2,275.0","2,088.4","14.14K","7.82%"
"May 22, 2017","2,100.0","2,017.6","2,230.3","2,008.8","15.31K","4.09%"
"May 21, 2017","2,017.6","2,014.0","2,063.1","1,961.5","6.76K","0.18%"
"May 20, 2017","2,014.0","1,958.0","2,021.0","1,914.0","12.31K","2.86%"
"May 19, 2017","1,958.0","1,879.0","1,970.0","1,875.0","14.12K","4.20%"
"May 18, 2017","1,879.0","1,783.0","1,881.8","1,766.3","11.92K","5.38%"
"May 17, 2017","1,783.0","1,700.0","1,840.4","1,670.0","17.79K","4.88%"
"May 16, 2017","1,700.0","1,705.5","1,750.0","1,641.2","16.47K","-0.32%"
"May 15, 2017","1,705.5","1,784.0","1,784.0","1,682.6","13.31K","-4.40%"
"May 14, 2017","1,784.0","1,776.9","1,815.0","1,753.0","4.82K","0.40%"
"May 13, 2017","1,776.9","1,691.5","1,785.8","1,601.5","10.53K","5.05%"
"May 12, 2017","1,691.5","1,828.4","1,832.0","1,650.0","17.06K","-7.49%"
"May 11, 2017","1,828.4","1,772.6","1,892.0","1,745.0","14.74K","3.15%"
"May 10, 2017","1,772.6","1,720.3","1,794.2","1,682.0","11.26K","3.04%"
"May 09, 2017","1,720.3","1,649.5","1,760.4","1,616.1","16.79K","4.29%"
"May 08, 2017","1,649.5","1,554.0","1,654.0","1,554.0","19.23K","6.15%"
"May 07, 2017","1,554.0","1,558.0","1,565.0","1,525.0","7.67K","-0.26%"
"May 06, 2017","1,558.0","1,514.9","1,579.0","1,505.0","7.90K","2.85%"
"May 05, 2017","1,514.9","1,537.2","1,609.0","1,495.0","15.60K","-1.45%"
"May 04, 2017","1,537.2","1,503.2","1,623.0","1,444.9","18.82K","2.26%"
"May 03, 2017","1,503.2","1,447.8","1,516.0","1,431.0","11.05K","3.83%"
"May 02, 2017","1,447.8","1,390.9","1,481.7","1,388.0","8.92K","4.09%"
"May 01, 2017","1,390.9","1,350.2","1,425.0","1,341.2","8.60K","3.01%"
"Apr 30, 2017","1,350.2","1,333.0","1,356.0","1,315.7","3.54K","1.29%"
"Apr 29, 2017","1,333.0","1,330.7","1,342.8","1,316.0","3.93K","0.17%"
"Apr 28, 2017","1,330.7","1,331.5","1,347.0","1,299.0","8.23K","-0.06%"
"Apr 27, 2017","1,331.5","1,288.0","1,342.0","1,285.0","6.67K","3.38%"
"Apr 26, 2017","1,288.0","1,269.0","1,330.0","1,265.0","8.69K","1.50%"
"Apr 25, 2017","1,269.0","1,253.6","1,280.0","1,251.1","5.25K","1.23%"
"Apr 24, 2017","1,253.6","1,242.0","1,254.0","1,234.0","3.05K","0.93%"
"Apr 23, 2017","1,242.0","1,233.2","1,249.0","1,223.4","2.60K","0.71%"
"Apr 22, 2017","1,233.2","1,243.6","1,247.2","1,199.0","4.12K","-0.84%"
"Apr 21, 2017","1,243.6","1,234.2","1,252.3","1,231.7","4.98K","0.76%"
"Apr 20, 2017","1,234.2","1,204.0","1,243.9","1,201.7","5.97K","2.51%"
"Apr 19, 2017","1,204.0","1,202.6","1,210.0","1,190.0","6.05K","0.12%"
"Apr 18, 2017","1,202.6","1,176.5","1,210.0","1,175.9","5.51K","2.21%"
"Apr 17, 2017","1,176.5","1,162.3","1,192.5","1,161.0","3.57K","1.22%"
"Apr 16, 2017","1,162.3","1,173.4","1,179.3","1,150.0","2.66K","-0.95%"
"Apr 15, 2017","1,173.4","1,170.3","1,192.5","1,165.0","1.80K","0.27%"
"Apr 14, 2017","1,170.3","1,172.9","1,193.0","1,142.0","8.98K","-0.22%"
"Apr 13, 2017","1,172.9","1,212.2","1,219.4","1,141.0","7.14K","-3.24%"
"Apr 12, 2017","1,212.2","1,219.0","1,224.6","1,208.0","3.48K","-0.56%"
"Apr 11, 2017","1,219.0","1,209.3","1,229.0","1,198.0","3.49K","0.81%"
"Apr 10, 2017","1,209.3","1,206.2","1,219.7","1,195.0","3.66K","0.25%"
"Apr 09, 2017","1,206.2","1,184.0","1,216.9","1,174.0","4.82K","1.87%"
"Apr 08, 2017","1,184.0","1,190.7","1,197.3","1,166.7","2.72K","-0.56%"
"Apr 07, 2017","1,190.7","1,190.8","1,202.0","1,176.0","5.45K","-0.02%"
"Apr 06, 2017","1,190.8","1,134.6","1,201.4","1,134.4","9.13K","4.96%"
"Apr 05, 2017","1,134.6","1,143.0","1,145.0","1,111.0","5.58K","-0.74%"
"Apr 04, 2017","1,143.0","1,144.8","1,162.9","1,118.8","7.42K","-0.15%"
"Apr 03, 2017","1,144.8","1,078.0","1,152.0","1,076.2","11.08K","6.19%"
"Apr 02, 2017","1,078.0","1,083.9","1,100.0","1,066.5","7.64K","-0.55%"
"Apr 01, 2017","1,083.9","1,070.3","1,097.0","1,061.6","5.21K","1.27%"
"Mar 31, 2017","1,070.3","1,033.7","1,081.0","1,031.4","12.06K","3.54%"
"Mar 30, 2017","1,033.7","1,036.0","1,050.2","1,017.1","8.64K","-0.22%"
"Mar 29, 2017","1,036.0","1,044.0","1,059.4","1,008.2","9.38K","-0.77%"
"Mar 28, 2017","1,044.0","1,039.9","1,068.3","1,014.9","9.11K","0.39%"
"Mar 27, 2017","1,039.9","960.0","1,043.0","953.0","8.69K","8.33%"
"Mar 26, 2017","960.0","956.0","997.0","937.5","9.01K","0.42%"
"Mar 25, 2017","956.0","929.1","963.4","891.3","13.51K","2.90%"
"Mar 24, 2017","929.1","1,029.7","1,032.0","920.0","16.07K","-9.77%"
"Mar 23, 2017","1,029.7","1,037.6","1,054.4","1,010.7","5.92K","-0.76%"
"Mar 22, 2017","1,037.6","1,114.4","1,114.4","988.0","14.52K","-6.89%"
"Mar 21, 2017","1,114.4","1,036.0","1,117.9","1,034.9","11.13K","7.57%"
"Mar 20, 2017","1,036.0","1,018.0","1,053.0","1,010.0","7.49K","1.77%"
"Mar 19, 2017","1,018.0","969.4","1,063.7","969.4","12.20K","5.01%"
"Mar 18, 2017","969.4","1,071.0","1,099.0","944.4","21.29K","-9.49%"
"Mar 17, 2017","1,071.0","1,172.6","1,173.2","1,063.0","16.70K","-8.66%"
"Mar 16, 2017","1,172.6","1,257.3","1,259.0","1,130.0","15.24K","-6.74%"
"Mar 15, 2017","1,257.3","1,245.9","1,260.0","1,238.3","3.92K","0.92%"
"Mar 14, 2017","1,245.9","1,242.5","1,260.0","1,226.5","5.75K","0.27%"
"Mar 13, 2017","1,242.5","1,226.6","1,249.0","1,215.4","5.63K","1.29%"
"Mar 12, 2017","1,226.6","1,176.6","1,241.8","1,170.9","5.79K","4.26%"
